Project Name,Transacted Price ($),Area (SQFT),Street Name,Type of Sale,Type of Area,Property Type,Number of Units,Postal District,Market Segment,Data_Source,Year,Month,start_floor,end_floor,is_freehold,lease_duration_years,lease_commencement_year,remaining_lease_years,lease_age_at_sale,lease_maturity_ratio,lease_category_encoded,is_peak_season,is_november,quarter,month_sin,month_cos
NORMANTON PARK,,667.37,NORMANTON PARK,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,test,21,1,11,15,0,99,2019,97,2,0.020202020202020204,1,0,0,1,0.49999999999999994,0.8660254037844387
ONE JERVOIS,,1291.68,JERVOIS CLOSE,Resale,Strata,Condominium,1.0,10.0,Core Central Region,test,21,12,1,5,1,9999,0,9999,0,0.0,0,0,0,4,-2.4492935982947064e-16,1.0
NORMANTON PARK,,667.37,NORMANTON PARK,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,test,21,2,11,15,0,99,2019,97,2,0.020202020202020204,1,0,0,1,0.8660254037844386,0.5000000000000001
ONE-NORTH EDEN,,785.77,SLIM BARRACKS RISE,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,test,21,4,6,10,0,99,2019,97,2,0.020202020202020204,1,0,0,2,0.8660254037844387,-0.49999999999999983
SEASIDE RESIDENCES,,764.24,SIGLAP LINK,Sub Sale,Strata,Apartment,1.0,15.0,Outside Central Region,test,21,7,11,15,0,99,2016,94,5,0.050505050505050504,1,0,0,3,-0.4999999999999998,-0.8660254037844388
CUSCADEN RESIDENCES,,1485.43,CUSCADEN ROAD,Resale,Strata,Condominium,1.0,10.0,Core Central Region,test,24,7,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
CUBE 8,,904.18,THOMSON ROAD,Resale,Strata,Condominium,1.0,11.0,Core Central Region,test,24,9,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-1.0,-1.8369701987210297e-16
PASIR RIS 8,,1302.44,PASIR RIS DRIVE 8,New Sale,Strata,Apartment,1.0,18.0,Outside Central Region,test,21,7,6,10,0,99,2021,99,0,0.0,1,0,0,3,-0.4999999999999998,-0.8660254037844388
STADIA,,559.73,YIO CHU KANG ROAD,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,test,22,11,1,5,1,9999,0,9999,0,0.0,0,1,1,4,-0.5000000000000004,0.8660254037844384
TREASURE AT TAMPINES,,1334.74,TAMPINES LANE,New Sale,Strata,Condominium,1.0,18.0,Outside Central Region,test,21,7,11,15,0,99,2018,96,3,0.030303030303030304,1,0,0,3,-0.4999999999999998,-0.8660254037844388
BARTLEY VUE,,947.23,JALAN BUNGA RAMPAI,New Sale,Strata,Apartment,1.0,19.0,Rest of Central Region,test,22,11,11,15,0,99,2020,97,2,0.020202020202020204,1,1,1,4,-0.5000000000000004,0.8660254037844384
A TREASURE TROVE,,4219.49,PUNGGOL WALK,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,test,21,4,16,20,0,99,2011,89,10,0.10101010101010101,1,0,0,2,0.8660254037844387,-0.49999999999999983
PALM LODGE,,1593.07,LORONG 37 GEYLANG,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,test,21,8,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
THE LINCOLN MODERN,,1377.79,LINCOLN ROAD,Resale,Strata,Apartment,1.0,11.0,Core Central Region,test,20,8,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
MIDTOWN MODERN,,1808.35,TAN QUEE LAN STREET,New Sale,Strata,Apartment,1.0,7.0,Core Central Region,test,23,1,6,10,0,99,2019,95,4,0.04040404040404041,1,0,0,1,0.49999999999999994,0.8660254037844387
KENSINGTON SQUARE,,613.55,JALAN LOKAM,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,test,22,6,1,5,1,9999,0,9999,0,0.0,0,0,0,2,1.2246467991473532e-16,-1.0
FLAMINGO VALLEY,,861.12,SIGLAP ROAD,Resale,Strata,Condominium,1.0,15.0,Outside Central Region,test,22,12,1,5,1,9999,0,9999,0,0.0,0,0,0,4,-2.4492935982947064e-16,1.0
THE ATELIER,,1184.04,MAKEWAY AVENUE,New Sale,Strata,Apartment,1.0,9.0,Core Central Region,test,23,3,21,25,1,9999,0,9999,0,0.0,0,0,0,1,1.0,6.123233995736766e-17
THE AXIS,,818.06,MANDALAY ROAD,Resale,Strata,Apartment,1.0,11.0,Core Central Region,test,21,7,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
CHUAN PARK,,742.72,LORONG CHUAN,New Sale,Strata,Condominium,1.0,19.0,Outside Central Region,test,24,11,6,10,0,99,2024,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
THE TRE VER,,613.55,POTONG PASIR AVENUE 1,Sub Sale,Strata,Condominium,1.0,13.0,Rest of Central Region,test,24,6,11,15,0,99,2018,93,6,0.06060606060606061,1,0,0,2,1.2246467991473532e-16,-1.0
WING FONG COURT,,990.29,LORONG 14 GEYLANG,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,test,24,4,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
BAYWATER,,1270.15,BEDOK RESERVOIR ROAD,Resale,Strata,Condominium,1.0,16.0,Outside Central Region,test,24,1,11,15,0,99,2001,76,23,0.23232323232323232,2,0,0,1,0.49999999999999994,0.8660254037844387
PARC VERA,,785.77,HOUGANG STREET 32,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,test,21,3,6,10,0,99,2010,88,11,0.1111111111111111,1,0,0,1,1.0,6.123233995736766e-17
FOREST HILLS CONDOMINIUM,,1044.11,TRANSIT ROAD,Resale,Strata,Condominium,1.0,26.0,Outside Central Region,test,21,4,1,5,0,99,2000,78,21,0.21212121212121213,2,0,0,2,0.8660254037844387,-0.49999999999999983
ASPEN LOFT,,1011.82,JOO CHIAT TERRACE,Resale,Strata,Apartment,1.0,15.0,Rest of Central Region,test,23,7,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
PARK NATURA,,2863.22,BUKIT BATOK EAST AVENUE 6,Resale,Strata,Condominium,1.0,23.0,Rest of Central Region,test,24,4,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
JEWEL @ BUANGKOK,,731.95,COMPASSVALE BOW,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,test,23,7,16,20,0,99,2012,88,11,0.1111111111111111,1,0,0,3,-0.4999999999999998,-0.8660254037844388
LAGUNA PARK,,1614.6,MARINE PARADE ROAD,Resale,Strata,Apartment,1.0,15.0,Outside Central Region,test,23,4,1,5,0,99,1977,53,46,0.46464646464646464,3,0,0,2,0.8660254037844387,-0.49999999999999983
PENROSE,,699.66,SIMS DRIVE,Sub Sale,Strata,Apartment,1.0,14.0,Rest of Central Region,test,24,9,6,10,0,99,2019,94,5,0.050505050505050504,1,0,0,3,-1.0,-1.8369701987210297e-16
CLAVON,,764.24,CLEMENTI AVENUE 1,New Sale,Strata,Apartment,1.0,5.0,Outside Central Region,test,20,12,21,25,0,99,2019,98,1,0.010101010101010102,1,0,0,4,-2.4492935982947064e-16,1.0
BARTLEY RIDGE,,462.85,MOUNT VERNON ROAD,Resale,Strata,Condominium,1.0,13.0,Rest of Central Region,test,22,9,6,10,0,99,2012,89,10,0.10101010101010101,1,0,0,3,-1.0,-1.8369701987210297e-16
EQUATORIAL APARTMENTS,,2497.25,MEYER ROAD,Resale,Strata,Apartment,1.0,15.0,Rest of Central Region,test,23,8,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
HAIG RESIDENCES,,1248.62,HAIG ROAD,Resale,Strata,Apartment,1.0,15.0,Rest of Central Region,test,24,4,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
THE LANDMARK,,678.13,CHIN SWEE ROAD,New Sale,Strata,Condominium,1.0,3.0,Rest of Central Region,test,20,11,6,10,0,99,2020,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
ROYALGREEN,,990.29,ANAMALAI AVENUE,New Sale,Strata,Condominium,1.0,10.0,Core Central Region,test,21,2,1,5,1,9999,0,9999,0,0.0,0,0,0,1,0.8660254037844386,0.5000000000000001
BLUE HORIZON,,1162.51,WEST COAST CRESCENT,Resale,Strata,Condominium,1.0,5.0,Outside Central Region,test,23,1,6,10,0,99,2000,76,23,0.23232323232323232,2,0,0,1,0.49999999999999994,0.8660254037844387
THE OCEANFRONT @ SENTOSA COVE,,2012.87,OCEAN DRIVE,Resale,Strata,Condominium,1.0,4.0,Core Central Region,test,24,12,1,5,0,99,2005,80,19,0.1919191919191919,1,0,0,4,-2.4492935982947064e-16,1.0
D'NEST,,1485.43,PASIR RIS GROVE,Resale,Strata,Condominium,1.0,18.0,Outside Central Region,test,22,5,1,5,0,99,2010,87,12,0.12121212121212122,1,0,0,2,0.49999999999999994,-0.8660254037844387
PENROSE,,710.42,SIMS DRIVE,Sub Sale,Strata,Apartment,1.0,14.0,Rest of Central Region,test,24,12,6,10,0,99,2019,94,5,0.050505050505050504,1,0,0,4,-2.4492935982947064e-16,1.0
THE CREEK @ BUKIT,,1603.84,TOH TUCK ROAD,Resale,Strata,Condominium,1.0,21.0,Rest of Central Region,test,21,8,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
PRINCIPAL GARDEN,,484.38,PRINCE CHARLES CRESCENT,Resale,Strata,Condominium,1.0,3.0,Rest of Central Region,test,22,2,6,10,0,99,2014,91,8,0.08080808080808081,1,0,0,1,0.8660254037844386,0.5000000000000001
CASCADALE,,1302.44,UPPER CHANGI ROAD EAST,Resale,Strata,Condominium,1.0,16.0,Outside Central Region,test,21,4,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
CLOVER BY THE PARK,,1248.62,BISHAN STREET 25,Resale,Strata,Condominium,1.0,20.0,Rest of Central Region,test,23,4,16,20,0,99,2007,83,16,0.16161616161616163,1,0,0,2,0.8660254037844387,-0.49999999999999983
REFLECTIONS AT KEPPEL BAY,,1151.75,KEPPEL BAY VIEW,Resale,Strata,Condominium,1.0,4.0,Rest of Central Region,test,22,4,6,10,0,99,2006,83,16,0.16161616161616163,1,0,0,2,0.8660254037844387,-0.49999999999999983
PEOPLE'S PARK COMPLEX,,409.03,PARK ROAD,Resale,Strata,Apartment,1.0,1.0,Rest of Central Region,test,20,10,6,10,0,99,1968,47,52,0.5252525252525253,3,1,0,4,-0.8660254037844386,0.5000000000000001
LIV @ MB,,818.06,ARTHUR ROAD,New Sale,Strata,Condominium,1.0,15.0,Rest of Central Region,test,22,5,6,10,0,99,2021,98,1,0.010101010101010102,1,0,0,2,0.49999999999999994,-0.8660254037844387
THOMSON VIEW CONDOMINIUM,,1313.21,BRIGHT HILL DRIVE,Resale,Strata,Condominium,1.0,20.0,Rest of Central Region,test,23,8,6,10,0,99,1975,51,48,0.48484848484848486,3,0,0,3,-0.8660254037844384,-0.5000000000000004
LENTOR MANSION,,656.6,LENTOR GARDENS,New Sale,Strata,Apartment,1.0,26.0,Outside Central Region,test,24,3,1,5,0,99,2023,98,1,0.010101010101010102,1,0,0,1,1.0,6.123233995736766e-17
Q BAY RESIDENCES,,796.54,TAMPINES STREET 86,Resale,Strata,Condominium,1.0,18.0,Outside Central Region,test,22,7,6,10,0,99,2012,89,10,0.10101010101010101,1,0,0,3,-0.4999999999999998,-0.8660254037844388
NORMANTON PARK,,731.95,NORMANTON PARK,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,test,21,1,11,15,0,99,2019,97,2,0.020202020202020204,1,0,0,1,0.49999999999999994,0.8660254037844387
VARSITY PARK CONDOMINIUM,,1636.13,WEST COAST ROAD,Resale,Strata,Condominium,1.0,5.0,Outside Central Region,test,23,2,1,5,0,99,2004,80,19,0.1919191919191919,1,0,0,1,0.8660254037844386,0.5000000000000001
TREASURE AT TAMPINES,,914.94,TAMPINES LANE,New Sale,Strata,Condominium,1.0,18.0,Outside Central Region,test,20,9,1,5,0,99,2018,97,2,0.020202020202020204,1,0,0,3,-1.0,-1.8369701987210297e-16
WATERTOWN,,570.49,PUNGGOL CENTRAL,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,test,22,11,1,5,0,99,2011,88,11,0.1111111111111111,1,1,1,4,-0.5000000000000004,0.8660254037844384
CHUAN PARK,,731.95,LORONG CHUAN,New Sale,Strata,Condominium,1.0,19.0,Outside Central Region,test,24,11,6,10,0,99,2024,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
MANDARIN GARDENS,,1528.49,SIGLAP ROAD,Resale,Strata,Condominium,1.0,15.0,Outside Central Region,test,20,8,11,15,0,99,1982,61,38,0.3838383838383838,2,0,0,3,-0.8660254037844384,-0.5000000000000004
ONE FORT,,1205.57,FORT ROAD,Resale,Strata,Condominium,1.0,15.0,Rest of Central Region,test,24,1,11,15,1,9999,0,9999,0,0.0,0,0,0,1,0.49999999999999994,0.8660254037844387
THE HILL @ONE-NORTH,,1097.93,SLIM BARRACKS RISE,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,test,24,4,1,5,0,99,2022,97,2,0.020202020202020204,1,0,0,2,0.8660254037844387,-0.49999999999999983
D'NEST,,753.48,PASIR RIS GROVE,Resale,Strata,Condominium,1.0,18.0,Outside Central Region,test,24,8,6,10,0,99,2010,85,14,0.1414141414141414,1,0,0,3,-0.8660254037844384,-0.5000000000000004
NORMANTON PARK,,731.95,NORMANTON PARK,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,test,21,7,1,5,0,99,2019,97,2,0.020202020202020204,1,0,0,3,-0.4999999999999998,-0.8660254037844388
AVENUE SOUTH RESIDENCE,,1108.69,SILAT AVENUE,New Sale,Strata,Apartment,1.0,3.0,Rest of Central Region,test,21,7,36,40,0,99,2018,96,3,0.030303030303030304,1,0,0,3,-0.4999999999999998,-0.8660254037844388
SORA,,645.84,YUAN CHING ROAD,New Sale,Strata,Apartment,1.0,22.0,Outside Central Region,test,24,7,1,5,0,99,2023,98,1,0.010101010101010102,1,0,0,3,-0.4999999999999998,-0.8660254037844388
THE CONTINUUM,,721.19,THIAM SIEW AVENUE,New Sale,Strata,Apartment,1.0,15.0,Rest of Central Region,test,23,5,6,10,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
THE PARC CONDOMINIUM,,1420.85,WEST COAST WALK,Resale,Strata,Condominium,1.0,5.0,Outside Central Region,test,21,4,6,10,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
WATERFRONT GOLD,,1291.68,BEDOK RESERVOIR ROAD,Resale,Strata,Condominium,1.0,16.0,Outside Central Region,test,22,8,1,5,0,99,2009,86,13,0.13131313131313133,1,0,0,3,-0.8660254037844384,-0.5000000000000004
EVERGREEN PARK,,1011.82,HOUGANG AVENUE 7,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,test,22,12,1,5,0,99,1995,72,27,0.2727272727272727,2,0,0,4,-2.4492935982947064e-16,1.0
EDENZ SUITES,,473.62,LORONG 28 GEYLANG,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,test,20,11,1,5,1,9999,0,9999,0,0.0,0,1,1,4,-0.5000000000000004,0.8660254037844384
CLAVON,,1689.95,CLEMENTI AVENUE 1,New Sale,Strata,Apartment,1.0,5.0,Outside Central Region,test,22,2,11,15,0,99,2019,96,3,0.030303030303030304,1,0,0,1,0.8660254037844386,0.5000000000000001
SKIES MILTONIA,,710.42,MILTONIA CLOSE,Resale,Strata,Condominium,1.0,27.0,Outside Central Region,test,22,4,11,15,0,99,2012,89,10,0.10101010101010101,1,0,0,2,0.8660254037844387,-0.49999999999999983
THOMSON GRAND,,979.52,SIN MING WALK,Resale,Strata,Condominium,1.0,20.0,Rest of Central Region,test,22,11,16,20,0,99,2010,87,12,0.12121212121212122,1,1,1,4,-0.5000000000000004,0.8660254037844384
THE CLEMENT CANOPY,,710.42,CLEMENTI AVENUE 1,Resale,Strata,Apartment,1.0,5.0,Outside Central Region,test,21,12,31,35,0,99,2016,94,5,0.050505050505050504,1,0,0,4,-2.4492935982947064e-16,1.0
THE METZ,,1065.64,DEVONSHIRE ROAD,Resale,Strata,Condominium,1.0,9.0,Core Central Region,test,24,5,16,20,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
AFFINITY AT SERANGOON,,850.36,SERANGOON NORTH AVENUE 1,New Sale,Strata,Apartment,1.0,19.0,Outside Central Region,test,20,9,6,10,0,99,2018,97,2,0.020202020202020204,1,0,0,3,-1.0,-1.8369701987210297e-16
THE TRIZON,,1044.11,RIDGEWOOD CLOSE,Resale,Strata,Condominium,1.0,10.0,Core Central Region,test,22,8,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
HILLHAVEN,,1259.39,HILLVIEW RISE,New Sale,Strata,Condominium,1.0,23.0,Outside Central Region,test,24,6,16,20,0,99,2023,98,1,0.010101010101010102,1,0,0,2,1.2246467991473532e-16,-1.0
RIVERFRONT RESIDENCES,,1485.43,HOUGANG AVENUE 7,Sub Sale,Strata,Apartment,1.0,19.0,Outside Central Region,test,22,7,1,5,0,99,2018,95,4,0.04040404040404041,1,0,0,3,-0.4999999999999998,-0.8660254037844388
THE CASCADIA,,1420.85,BUKIT TIMAH ROAD,Resale,Strata,Condominium,1.0,21.0,Rest of Central Region,test,21,5,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
THE MINTON,,1496.2,HOUGANG STREET 11,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,test,21,5,6,10,0,99,2007,85,14,0.1414141414141414,1,0,0,2,0.49999999999999994,-0.8660254037844387
MAYSPRINGS,,1399.32,PETIR ROAD,Resale,Strata,Apartment,1.0,23.0,Outside Central Region,test,24,9,21,25,0,99,1994,69,30,0.30303030303030304,2,0,0,3,-1.0,-1.8369701987210297e-16
CANNINGHILL PIERS,,409.03,CLARKE QUAY,New Sale,Strata,Apartment,1.0,6.0,Rest of Central Region,test,21,11,16,20,0,99,2021,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
BOTANIQUE AT BARTLEY,,731.95,UPPER PAYA LEBAR ROAD,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,test,21,4,11,15,0,99,2014,92,7,0.0707070707070707,1,0,0,2,0.8660254037844387,-0.49999999999999983
DE ROYALE,,1259.39,JALAN RAMA RAMA,Resale,Strata,Condominium,1.0,12.0,Rest of Central Region,test,24,3,6,10,1,9999,0,9999,0,0.0,0,0,0,1,1.0,6.123233995736766e-17
LENTOR HILLS RESIDENCES,,1356.26,LENTOR HILLS ROAD,New Sale,Strata,Apartment,1.0,26.0,Outside Central Region,test,23,9,11,15,0,99,2022,98,1,0.010101010101010102,1,0,0,3,-1.0,-1.8369701987210297e-16
NOUVEL 18,,2475.72,ANDERSON ROAD,Resale,Strata,Condominium,1.0,10.0,Core Central Region,test,20,9,26,30,1,9999,0,9999,0,0.0,0,0,0,3,-1.0,-1.8369701987210297e-16
SUN PLAZA,,1776.06,SEMBAWANG DRIVE,Resale,Strata,Apartment,1.0,27.0,Outside Central Region,test,23,4,6,10,0,99,1996,72,27,0.2727272727272727,2,0,0,2,0.8660254037844387,-0.49999999999999983
WATERTOWN,,559.73,PUNGGOL CENTRAL,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,test,21,12,6,10,0,99,2011,89,10,0.10101010101010101,1,0,0,4,-2.4492935982947064e-16,1.0
QUEENS,,1194.8,STIRLING ROAD,Resale,Strata,Condominium,1.0,3.0,Rest of Central Region,test,23,12,6,10,0,99,1998,74,25,0.25252525252525254,2,0,0,4,-2.4492935982947064e-16,1.0
THE TRE VER,,1097.93,POTONG PASIR AVENUE 1,New Sale,Strata,Condominium,1.0,13.0,Rest of Central Region,test,20,9,11,15,0,99,2018,97,2,0.020202020202020204,1,0,0,3,-1.0,-1.8369701987210297e-16
HYLL ON HOLLAND,,936.47,HOLLAND ROAD,New Sale,Strata,Condominium,1.0,10.0,Core Central Region,test,21,6,6,10,1,9999,0,9999,0,0.0,0,0,0,2,1.2246467991473532e-16,-1.0
THE REEF AT KING'S DOCK,,742.72,HARBOURFRONT AVENUE,New Sale,Strata,Condominium,1.0,4.0,Rest of Central Region,test,21,2,6,10,0,99,2021,99,0,0.0,1,0,0,1,0.8660254037844386,0.5000000000000001
THE MYST,,699.66,UPPER BUKIT TIMAH ROAD,New Sale,Strata,Condominium,1.0,23.0,Outside Central Region,test,23,7,1,5,0,99,2023,99,0,0.0,1,0,0,3,-0.4999999999999998,-0.8660254037844388
COMMONWEALTH TOWERS,,796.54,COMMONWEALTH AVENUE,Resale,Strata,Condominium,1.0,3.0,Rest of Central Region,test,22,7,16,20,0,99,2013,90,9,0.09090909090909091,1,0,0,3,-0.4999999999999998,-0.8660254037844388
HYLL ON HOLLAND,,936.47,HOLLAND ROAD,New Sale,Strata,Condominium,1.0,10.0,Core Central Region,test,22,5,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
PARC ROSEWOOD,,516.67,ROSEWOOD DRIVE,Resale,Strata,Condominium,1.0,25.0,Outside Central Region,test,21,6,1,5,0,99,2011,89,10,0.10101010101010101,1,0,0,2,1.2246467991473532e-16,-1.0
GILSTEAD COURT,,1388.56,GILSTEAD ROAD,Resale,Strata,Condominium,1.0,11.0,Core Central Region,test,24,1,0,0,1,9999,0,9999,0,0.0,0,0,0,1,0.49999999999999994,0.8660254037844387
ISUITES @ PALM,,1184.04,GLASGOW ROAD,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,test,21,2,1,5,0,999,1878,856,143,0.14314314314314314,1,0,0,1,0.8660254037844386,0.5000000000000001
THE HYDE,,1571.54,BALMORAL ROAD,New Sale,Strata,Condominium,1.0,10.0,Core Central Region,test,22,10,6,10,1,9999,0,9999,0,0.0,0,1,0,4,-0.8660254037844386,0.5000000000000001
THE TREVOSE,,1776.06,TREVOSE CRESCENT,Resale,Strata,Condominium,1.0,11.0,Core Central Region,test,20,8,1,5,0,99,1996,75,24,0.24242424242424243,2,0,0,3,-0.8660254037844384,-0.5000000000000004
PANDAN VALLEY,,2325.02,PANDAN VALLEY,Resale,Strata,Condominium,1.0,21.0,Rest of Central Region,test,21,7,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
THE INFLORA,,462.85,FLORA DRIVE,Resale,Strata,Condominium,1.0,17.0,Outside Central Region,test,22,12,6,10,0,99,2012,89,10,0.10101010101010101,1,0,0,4,-2.4492935982947064e-16,1.0
BOATHOUSE RESIDENCES,,914.94,UPPER SERANGOON VIEW,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,test,21,6,11,15,0,99,2011,89,10,0.10101010101010101,1,0,0,2,1.2246467991473532e-16,-1.0
SANCTUARY GREEN,,1571.54,TANJONG RHU ROAD,Resale,Strata,Condominium,1.0,15.0,Rest of Central Region,test,22,9,11,15,0,99,1997,74,25,0.25252525252525254,2,0,0,3,-1.0,-1.8369701987210297e-16
ONE ST MICHAEL'S,,1259.39,ST. MICHAEL'S ROAD,Resale,Strata,Condominium,1.0,12.0,Rest of Central Region,test,20,8,16,20,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
MATTAR RESIDENCES,,656.6,MATTAR ROAD,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,test,24,10,1,5,1,9999,0,9999,0,0.0,0,1,0,4,-0.8660254037844386,0.5000000000000001
SKY VUE,,678.13,BISHAN STREET 15,Resale,Strata,Condominium,1.0,20.0,Rest of Central Region,test,23,9,26,30,0,99,2013,89,10,0.10101010101010101,1,0,0,3,-1.0,-1.8369701987210297e-16
CASTLE GREEN,,947.23,YIO CHU KANG ROAD,Resale,Strata,Condominium,1.0,26.0,Outside Central Region,test,22,9,1,5,0,99,1993,70,29,0.29292929292929293,2,0,0,3,-1.0,-1.8369701987210297e-16
MIDTOWN MODERN,,473.62,TAN QUEE LAN STREET,New Sale,Strata,Apartment,1.0,7.0,Core Central Region,test,21,3,6,10,0,99,2019,97,2,0.020202020202020204,1,0,0,1,1.0,6.123233995736766e-17
LENTOR HILLS RESIDENCES,,1097.93,LENTOR HILLS ROAD,New Sale,Strata,Apartment,1.0,26.0,Outside Central Region,test,24,4,6,10,0,99,2022,97,2,0.020202020202020204,1,0,0,2,0.8660254037844387,-0.49999999999999983
NINETEEN SHELFORD ROAD,,1722.24,SHELFORD ROAD,Resale,Strata,Condominium,1.0,11.0,Core Central Region,test,21,7,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
PARC CLEMATIS,,893.41,JALAN LEMPENG,New Sale,Strata,Apartment,1.0,5.0,Outside Central Region,test,21,5,16,20,0,99,2019,97,2,0.020202020202020204,1,0,0,2,0.49999999999999994,-0.8660254037844387
FORETT@BUKIT TIMAH,,753.48,TOH TUCK ROAD,New Sale,Strata,Apartment,1.0,21.0,Rest of Central Region,test,20,8,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
MORI,,710.42,GUILLEMARD ROAD,New Sale,Strata,Apartment,1.0,14.0,Rest of Central Region,test,21,12,1,5,1,9999,0,9999,0,0.0,0,0,0,4,-2.4492935982947064e-16,1.0
BAYVILLE CONDOMINIUM,,1248.62,SOUTH BUONA VISTA ROAD,Resale,Strata,Condominium,1.0,5.0,Rest of Central Region,test,21,11,1,5,1,9999,0,9999,0,0.0,0,1,1,4,-0.5000000000000004,0.8660254037844384
THE WATERGARDENS AT CANBERRA,,958.0,CANBERRA DRIVE,New Sale,Strata,Apartment,1.0,27.0,Outside Central Region,test,21,8,1,5,0,99,2020,98,1,0.010101010101010102,1,0,0,3,-0.8660254037844384,-0.5000000000000004
NEW COURT,,1151.75,JALAN DUSUN,Resale,Strata,Apartment,1.0,12.0,Rest of Central Region,test,24,9,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-1.0,-1.8369701987210297e-16
LENTOR MODERN,,990.29,LENTOR CENTRAL,New Sale,Strata,Apartment,1.0,26.0,Outside Central Region,test,22,9,11,15,0,99,2021,98,1,0.010101010101010102,1,0,0,3,-1.0,-1.8369701987210297e-16
THE GARDEN RESIDENCES,,452.09,SERANGOON NORTH VIEW,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,test,23,4,11,15,0,99,2017,93,6,0.06060606060606061,1,0,0,2,0.8660254037844387,-0.49999999999999983
A TREASURE TROVE,,914.94,PUNGGOL WALK,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,test,24,3,11,15,0,99,2011,86,13,0.13131313131313133,1,0,0,1,1.0,6.123233995736766e-17
CENTRO RESIDENCES,,742.72,ANG MO KIO AVENUE 8,Resale,Strata,Condominium,1.0,20.0,Outside Central Region,test,24,4,6,10,0,99,2007,82,17,0.1717171717171717,1,0,0,2,0.8660254037844387,-0.49999999999999983
LAKE GRANDE,,979.52,JURONG LAKE LINK,Resale,Strata,Condominium,1.0,22.0,Outside Central Region,test,23,11,11,15,0,99,2015,91,8,0.08080808080808081,1,1,1,4,-0.5000000000000004,0.8660254037844384
BLUE HORIZON,,1162.51,WEST COAST CRESCENT,Resale,Strata,Condominium,1.0,5.0,Outside Central Region,test,22,2,6,10,0,99,2000,77,22,0.2222222222222222,2,0,0,1,0.8660254037844386,0.5000000000000001
